customer_id,interaction_type,summary_text,updated_at,next_action,urgency
C_662193,وصول مطالبات,زمان‌بندی پرداخت فاکتورهای باز با مشتری هماهنگ شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 0191.,2021-02-03,پیگیری تلفنی,عادی
C_662193,قیمت و تخفیف,مشتری درخواست بازنگری قیمت برای حجم بالاتر مطرح کرد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 0194.,2020-10-22,پیگیری تلفنی,عادی
C_662193,کیفیت محصول,مشتری درباره یکنواختی محصول سؤال داشت و نمونه برای بررسی ثبت شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 0196.,2020-04-22,پیگیری تلفنی,عادی
C_662193,خدمات فنی,کارشناس فنی راهنمایی اولیه برای مصرف محصول ارائه کرد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0200.,2021-03-25,جلسه قیمت,عادی
C_662380,وصول مطالبات,زمان‌بندی پرداخت فاکتورهای باز با مشتری هماهنگ شد. اقدام بعدی: بدون اقدام؛ فوریت: مهم؛ کد پیگیری 0188.,2020-05-09,بدون اقدام,مهم
C_662380,وصول مطالبات,زمان‌بندی پرداخت فاکتورهای باز با مشتری هماهنگ شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 0191.,2020-06-10,پیگیری تلفنی,عادی
C_662380,قیمت و تخفیف,مشتری درخواست بازنگری قیمت برای حجم بالاتر مطرح کرد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 0194.,2020-05-23,پیگیری تلفنی,عادی
C_662380,کیفیت محصول,مشتری درباره یکنواختی محصول سؤال داشت و نمونه برای بررسی ثبت شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 0196.,2020-06-21,پیگیری تلفنی,عادی
C_662380,خدمات فنی,کارشناس فنی راهنمایی اولیه برای مصرف محصول ارائه کرد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0200.,2020-06-03,جلسه قیمت,عادی
C_664019,قیمت و تخفیف,مشتری درخواست بازنگری قیمت برای حجم بالاتر مطرح کرد. اقدام بعدی: ارسال نمونه؛ فوریت: عادی؛ کد پیگیری 0195.,2020-08-04,ارسال نمونه,عادی
C_664019,کیفیت محصول,بازخورد کیفی مشتری دریافت و برای بررسی فنی ارجاع شد. اقدام بعدی: جلسه قیمت؛ فوریت: مهم؛ کد پیگیری 0199.,2021-03-17,جلسه قیمت,مهم
C_664019,برنامه خرید,برآورد خرید ماه آینده و محدودیت ظرفیت مشتری بررسی شد. اقدام بعدی: ارسال نمونه؛ فوریت: عادی؛ کد پیگیری 0201.,2020-11-03,ارسال نمونه,عادی
C_664019,وصول مطالبات,زمان‌بندی پرداخت فاکتورهای باز با مشتری هماهنگ شد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 0206.,2020-11-29,بدون اقدام,عادی
C_664019,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0208.,2021-11-20,جلسه قیمت,عادی
C_664019,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0208. اطلاعات تکمیلی ثبت شد.,2021-11-23,جلسه قیمت,عادی
C_664019,وصول مطالبات,زمان‌بندی پرداخت فاکتورهای باز با مشتری هماهنگ شد. اقدام بعدی: ارسال نمونه؛ فوریت: عادی؛ کد پیگیری 0211.,2021-01-18,ارسال نمونه,عادی
C_664019,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0213.,2020-04-14,جلسه قیمت,عادی
C_665890,وصول مطالبات,زمان‌بندی پرداخت فاکتورهای باز با مشتری هماهنگ شد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0207.,2020-11-21,جلسه قیمت,عادی
C_665890,وصول مطالبات,مشتری برنامه تسویه مرحله‌ای را اعلام کرد. اقدام بعدی: بدون اقدام؛ فوریت: مهم؛ کد پیگیری 0210.,2020-10-20,بدون اقدام,مهم
C_665890,برنامه خرید,برآورد خرید ماه آینده و محدودیت ظرفیت مشتری بررسی شد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 0212.,2020-11-07,بدون اقدام,عادی
C_665890,کیفیت محصول,بازخورد کیفی مشتری دریافت و برای بررسی فنی ارجاع شد. اقدام بعدی: ارسال نمونه؛ فوریت: عادی؛ کد پیگیری 0214.,2020-10-09,ارسال نمونه,عادی
C_665890,قیمت و تخفیف,مشتری درخواست بازنگری قیمت برای حجم بالاتر مطرح کرد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 0216.,2020-10-27,بدون اقدام,عادی
C_666149,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0213.,2021-06-11,جلسه قیمت,عادی
C_666149,برنامه خرید,مشتری برنامه تقریبی خرید دوره بعد را اعلام کرد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0215.,2021-07-27,جلسه قیمت,عادی
C_666149,قیمت و تخفیف,مشتری درخواست بازنگری قیمت برای حجم بالاتر مطرح کرد. اقدام بعدی: ارسال نمونه؛ فوریت: مهم؛ کد پیگیری 0217.,2021-06-28,ارسال نمونه,مهم
C_666149,قیمت و تخفیف,مشتری درخواست بازنگری قیمت برای حجم بالاتر مطرح کرد. اقدام بعدی: ارسال نمونه؛ فوریت: مهم؛ کد پیگیری 0217. اطلاعات تکمیلی ثبت شد.,2021-07-04,ارسال نمونه,مهم
C_666149,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: ارسال نمونه؛ فوریت: عادی؛ کد پیگیری 0219.,2021-06-24,ارسال نمونه,عادی
C_666149,قیمت و تخفیف,مشتری درخواست بازنگری قیمت برای حجم بالاتر مطرح کرد. اقدام بعدی: ارسال نمونه؛ فوریت: مهم؛ کد پیگیری 0222.,2021-07-26,ارسال نمونه,مهم
C_669722,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: فوری؛ کد پیگیری 0218.,2021-03-07,پیگیری تلفنی,فوری
C_669722,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: ارسال نمونه؛ فوریت: مهم؛ کد پیگیری 0220.,2021-04-05,ارسال نمونه,مهم
C_669722,خدمات فنی,نیاز به بازدید فنی و تنظیم پارامترهای مصرف مطرح شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 0223.,2021-05-07,پیگیری تلفنی,مهم
C_669722,وصول مطالبات,زمان‌بندی پرداخت فاکتورهای باز با مشتری هماهنگ شد. اقدام بعدی: ارسال نمونه؛ فوریت: مهم؛ کد پیگیری 0225.,2021-03-25,ارسال نمونه,مهم
C_669722,نمونه محصول,مشخصات نمونه و شرایط آزمون با مشتری هماهنگ شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 0227.,2021-04-23,پیگیری تلفنی,عادی
C_671162,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: ارسال نمونه؛ فوریت: فوری؛ کد پیگیری 0224.,2021-06-24,ارسال نمونه,فوری
C_671162,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 0226.,2021-06-09,بازدید فنی,عادی
C_671162,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 0226. اطلاعات تکمیلی ثبت شد.,2021-06-13,بازدید فنی,عادی
C_671162,نمونه محصول,مشخصات نمونه و شرایط آزمون با مشتری هماهنگ شد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0228.,2021-07-11,جلسه قیمت,عادی
C_671162,وصول مطالبات,مشتری برنامه تسویه مرحله‌ای را اعلام کرد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 0231.,2021-07-10,بازدید فنی,عادی
C_671162,برنامه خرید,برآورد خرید ماه آینده و محدودیت ظرفیت مشتری بررسی شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 0233.,2021-06-11,پیگیری تلفنی,عادی
C_672256,پیگیری سفارش,مشتری درباره زمان تحویل سفارش جاری پیگیری کرد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 0230.,2020-07-18,بازدید فنی,عادی
C_672256,قیمت و تخفیف,مشتری درخواست بازنگری قیمت برای حجم بالاتر مطرح کرد. اقدام بعدی: بازدید فنی؛ فوریت: مهم؛ کد پیگیری 0232.,2020-06-16,بازدید فنی,مهم
C_672256,نمونه محصول,نمونه محصول جدید برای آزمون خط مشتری درخواست شد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0234.,2021-06-01,جلسه قیمت,عادی
C_672256,قیمت و تخفیف,مشتری درخواست بازنگری قیمت برای حجم بالاتر مطرح کرد. اقدام بعدی: جلسه قیمت؛ فوریت: مهم؛ کد پیگیری 0236.,2021-08-04,جلسه قیمت,مهم
C_672256,پیگیری سفارش,زمان‌بندی ارسال و ظرفیت تحویل مرور شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 0240.,2020-12-22,پیگیری تلفنی,عادی
C_672256,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: مهم؛ کد پیگیری 0242.,2020-03-11,پیگیری تلفنی,مهم
C_672256,نمونه محصول,مشخصات نمونه و شرایط آزمون با مشتری هماهنگ شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: عادی؛ کد پیگیری 0245.,2020-12-04,پیگیری تلفنی,عادی
C_672256,وصول مطالبات,مشتری برنامه تسویه مرحله‌ای را اعلام کرد. اقدام بعدی: بازدید فنی؛ فوریت: عادی؛ کد پیگیری 0248.,2020-12-12,بازدید فنی,عادی
C_672256,وصول مطالبات,مشتری برنامه تسویه مرحله‌ای را اعلام کرد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0249.,2020-10-26,جلسه قیمت,عادی
C_672256,قیمت و تخفیف,مشتری درخواست بازنگری قیمت برای حجم بالاتر مطرح کرد. اقدام بعدی: بازدید فنی؛ فوریت: مهم؛ کد پیگیری 0252.,2022-04-05,بازدید فنی,مهم
C_672256,کیفیت محصول,بازخورد کیفی مشتری دریافت و برای بررسی فنی ارجاع شد. اقدام بعدی: جلسه قیمت؛ فوریت: عادی؛ کد پیگیری 0254.,2021-08-21,جلسه قیمت,عادی
C_672256,خدمات فنی,کارشناس فنی راهنمایی اولیه برای مصرف محصول ارائه کرد. اقدام بعدی: بدون اقدام؛ فوریت: عادی؛ کد پیگیری 0258.,2020-02-18,بدون اقدام,عادی
C_672256,قیمت و تخفیف,شرایط قیمت و تخفیف پلکانی با مشتری مرور شد. اقدام بعدی: پیگیری تلفنی؛ فوریت: فوری؛ کد پیگیری 0260.,2022-04-02,پیگیری تلفنی,فوری
C_672706,قیمت و تخفیف,مشتری درخواست بازنگری قیمت برای حجم بالاتر مطرح کرد. اقدام بعدی: ارسال نمونه؛ فوریت: عادی؛ کد پیگیری 0246.,2021-12-10,ارسال نمونه,عادی
