Request_ID,Customer_ID,Product_ID,Created_At,Available_At,Request_Type,Requirement_Text,Decision_At,Status,Outcome_Text,Owner_Unit,Source_System
PDR-000477,C_051706,P_989994,2021-04-24,2021-04-24,تغییر دنیر,درخواست «تغییر دنیر» برای آزمون خط مشتری؛ حجم نمونه 253 کیلوگرم.,2021-06-05,نمونه تأیید,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,برنامه,PLM_REQUESTS
PDR-000478,C_591411,P_947367,2022-06-10,2022-06-11,تغییر دنیر,درخواست «تغییر دنیر» برای آزمون خط مشتری؛ حجم نمونه 493 کیلوگرم.,2022-09-14,فنی رد,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,تحقیق,PLM_REQUESTS
PDR-000479,C_683666,P_RARE_Product_Family_03,2021-02-24,2021-02-26,تغییر دنیر,درخواست «تغییر دنیر» برای آزمون خط مشتری؛ حجم نمونه 217 کیلوگرم.,2021-03-21,درحال توسعه,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,برنامه,PLM_REQUESTS
PDR-000480,C_113139,P_140222,2021-06-09,2021-06-11,تغییر تعداد فیلامنت,درخواست «تغییر تعداد فیلامنت» برای آزمون خط مشتری؛ حجم نمونه 70 کیلوگرم.,2021-09-10,فنی رد,بررسی فنی ادامه دارد.,کنترل کیفیت,PLM_REQUESTS
PDR-000481,C_117580,P_RARE_Product_Family_02,2020-10-31,2020-11-01,بهبود استحکام,درخواست «بهبود استحکام» برای آزمون خط مشتری؛ حجم نمونه 169 کیلوگرم.,2021-01-13,درحال توسعه,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,برنامه,PLM_REQUESTS
PDR-000482,C_691869,P_RARE_Product_Family_04,2021-08-23,2021-08-23,بهبود شید رنگ,درخواست «بهبود شید رنگ» برای آزمون خط مشتری؛ حجم نمونه 184 کیلوگرم.,2021-10-16,نمونه تأیید,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,تحقیق,PLM_REQUESTS
PDR-000483,C_938531,P_048748,2021-12-02,2021-12-04,تغییر تعداد فیلامنت,درخواست «تغییر تعداد فیلامنت» برای آزمون خط مشتری؛ حجم نمونه 196 کیلوگرم.,2022-01-05,درحال توسعه,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,برنامه,PLM_REQUESTS
PDR-000484,C_117580,P_RARE_Product_Family_02,2020-09-05,2020-09-06,تغییر تعداد فیلامنت,درخواست «تغییر تعداد فیلامنت» برای آزمون خط مشتری؛ حجم نمونه 143 کیلوگرم.,,درحال بررسی,,تحقیق,PLM_REQUESTS
PDR-000485,C_939274,P_235676,2020-11-17,2020-11-17,کاهش پرز,درخواست «کاهش پرز» برای آزمون خط مشتری؛ حجم نمونه 313 کیلوگرم.,2021-02-10,درحال توسعه,نمونه آزمایشی آماده شد.,برنامه,PLM_REQUESTS
PDR-000486,C_317124,P_RARE_Product_Family_03,2021-08-12,2021-08-14,کاهش پرز,درخواست «کاهش پرز» برای آزمون خط مشتری؛ حجم نمونه 200 کیلوگرم.,2021-10-16,نمونه تأیید,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,کنترل کیفیت,PLM_REQUESTS
PDR-000487,C_683666,P_RARE_Product_Family_03,2020-11-22,2020-11-23,بسته,درخواست «بسته,2021-01-06,فنی رد,نمونه آزمایشی آماده شد.,تحقیق,PLM_REQUESTS
PDR-000488,C_746892,P_548156,2020-12-24,2020-12-25,تغییر دنیر,درخواست «تغییر دنیر» برای آزمون خط مشتری؛ حجم نمونه 193 کیلوگرم.,2021-03-05,درحال توسعه,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,کنترل کیفیت,PLM_REQUESTS
PDR-000489,C_245948,P_RARE_Product_Family_04,2021-11-07,2021-11-07,بهبود استحکام,درخواست «بهبود استحکام» برای آزمون خط مشتری؛ حجم نمونه 438 کیلوگرم.,,درحال بررسی,,برنامه,PLM_REQUESTS
PDR-000490,C_746892,P_596778,2021-04-26,2021-04-27,بسته,درخواست «بسته,2021-05-20,نمونه تأیید,نمونه آزمایشی آماده شد.,کنترل کیفیت,PLM_REQUESTS
PDR-000491,C_126481,P_186648,2020-07-03,2020-07-05,کاهش پرز,درخواست «کاهش پرز» برای آزمون خط مشتری؛ حجم نمونه 463 کیلوگرم.,,درحال بررسی,,برنامه,PLM_REQUESTS
PDR-000492,C_769491,P_830231,2020-05-06,2020-05-06,تغییر دنیر,درخواست «تغییر دنیر» برای آزمون خط مشتری؛ حجم نمونه 327 کیلوگرم.,,درحال بررسی,,تحقیق,PLM_REQUESTS
PDR-000493,C_801352,P_682478,2022-05-15,2022-05-16,کاهش پرز,درخواست «کاهش پرز» برای آزمون خط مشتری؛ حجم نمونه 207 کیلوگرم.,2022-08-06,درحال توسعه,نمونه آزمایشی آماده شد.,کنترل کیفیت,PLM_REQUESTS
PDR-000494,C_815893,P_964660,2020-11-26,2020-11-26,بهبود شید رنگ,درخواست «بهبود شید رنگ» برای آزمون خط مشتری؛ حجم نمونه 66 کیلوگرم.,,درحال بررسی,,برنامه,PLM_REQUESTS
PDR-000495,C_051535,P_159680,2021-07-05,2021-07-06,بهبود استحکام,درخواست «بهبود استحکام» برای آزمون خط مشتری؛ حجم نمونه 164 کیلوگرم.,,درحال بررسی,,تحقیق,PLM_REQUESTS
PDR-000496,C_180745,P_735610,2021-12-04,2021-12-06,تغییر تعداد فیلامنت,درخواست «تغییر تعداد فیلامنت» برای آزمون خط مشتری؛ حجم نمونه 269 کیلوگرم.,2022-02-16,درحال توسعه,با محدودیت فنی فعلی سازگار نبود.,برنامه,PLM_REQUESTS
PDR-000497,C_853926,P_146351,2020-06-24,2020-06-24,بسته,درخواست «بسته,2020-09-26,فنی رد,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,کنترل کیفیت,PLM_REQUESTS
PDR-000498,C_717003,P_809117,2021-01-05,2021-01-05,بهبود استحکام,درخواست «بهبود استحکام» برای آزمون خط مشتری؛ حجم نمونه 464 کیلوگرم.,2021-04-06,فنی رد,نمونه آزمایشی آماده شد.,تحقیق,PLM_REQUESTS
PDR-000499,C_698497,P_817472,2021-07-31,2021-08-01,بهبود استحکام,درخواست «بهبود استحکام» برای آزمون خط مشتری؛ حجم نمونه 354 کیلوگرم.,2021-08-21,درحال توسعه,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,برنامه,PLM_REQUESTS
PDR-000500,C_980626,P_569202,2022-06-12,2022-06-13,بهبود شید رنگ,درخواست «بهبود شید رنگ» برای آزمون خط مشتری؛ حجم نمونه 377 کیلوگرم.,2022-08-01,درحال توسعه,بررسی فنی ادامه دارد.,تحقیق,PLM_REQUESTS
PDR-000501,C_806376,P_769459,2021-07-02,2021-07-04,بهبود استحکام,درخواست «بهبود استحکام» برای آزمون خط مشتری؛ حجم نمونه 274 کیلوگرم.,2021-09-10,فنی رد,نمونه آزمایشی آماده شد.,تحقیق,PLM_REQUESTS
PDR-000502,C_524968,P_514917,2021-12-24,2021-12-26,کاهش پرز,درخواست «کاهش پرز» برای آزمون خط مشتری؛ حجم نمونه 169 کیلوگرم.,,درحال بررسی,,برنامه,PLM_REQUESTS
PDR-000503,C_705572,P_086802,2021-08-11,2021-08-11,بهبود استحکام,درخواست «بهبود استحکام» برای آزمون خط مشتری؛ حجم نمونه 274 کیلوگرم.,2021-09-11,فنی رد,بررسی فنی ادامه دارد.,تحقیق,PLM_REQUESTS
PDR-000504,C_997228,P_844122,2020-12-02,2020-12-02,تغییر دنیر,درخواست «تغییر دنیر» برای آزمون خط مشتری؛ حجم نمونه 475 کیلوگرم.,2021-02-02,درحال توسعه,با محدودیت فنی فعلی سازگار نبود.,تحقیق,PLM_REQUESTS
PDR-000505,C_050237,P_RARE_Product_Family_04,2021-12-06,2021-12-07,تغییر تعداد فیلامنت,درخواست «تغییر تعداد فیلامنت» برای آزمون خط مشتری؛ حجم نمونه 90 کیلوگرم.,,درحال بررسی,,کنترل کیفیت,PLM_REQUESTS
PDR-000506,C_806376,P_047794,2020-12-14,2020-12-15,تغییر تعداد فیلامنت,درخواست «تغییر تعداد فیلامنت» برای آزمون خط مشتری؛ حجم نمونه 348 کیلوگرم.,2021-01-05,فنی رد,نمونه آزمایشی آماده شد.,تحقیق,PLM_REQUESTS
PDR-000507,C_573297,P_RARE_Product_Family_05,2021-12-18,2021-12-20,تغییر تعداد فیلامنت,درخواست «تغییر تعداد فیلامنت» برای آزمون خط مشتری؛ حجم نمونه 221 کیلوگرم.,2022-01-29,نمونه تأیید,نمونه آزمایشی آماده شد.,تحقیق,PLM_REQUESTS
PDR-000508,C_258325,P_379523,2020-09-16,2020-09-17,بهبود استحکام,درخواست «بهبود استحکام» برای آزمون خط مشتری؛ حجم نمونه 189 کیلوگرم.,,درحال بررسی,,برنامه,PLM_REQUESTS
PDR-000509,C_184726,P_RARE_Product_Family_05,2020-07-06,2020-07-08,بهبود شید رنگ,درخواست «بهبود شید رنگ» برای آزمون خط مشتری؛ حجم نمونه 289 کیلوگرم.,2020-08-27,نمونه تأیید,نمونه آزمایشی آماده شد.,تحقیق,PLM_REQUESTS
PDR-000510,C_172705,P_061764,2020-06-27,2020-06-29,کاهش پرز,درخواست «کاهش پرز» برای آزمون خط مشتری؛ حجم نمونه 469 کیلوگرم.,,درحال بررسی,,برنامه,PLM_REQUESTS
PDR-000511,C_627716,P_RARE_Product_Family_04,2021-06-07,2021-06-08,کاهش پرز,درخواست «کاهش پرز» برای آزمون خط مشتری؛ حجم نمونه 419 کیلوگرم.,2021-06-24,فنی رد,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,کنترل کیفیت,PLM_REQUESTS
PDR-000512,C_683666,P_165831,2020-05-11,2020-05-12,کاهش پرز,درخواست «کاهش پرز» برای آزمون خط مشتری؛ حجم نمونه 318 کیلوگرم.,2020-07-26,نمونه تأیید,با محدودیت فنی فعلی سازگار نبود.,برنامه,PLM_REQUESTS
PDR-000513,C_749821,P_RARE_Product_Family_05,2021-12-29,2021-12-29,کاهش پرز,درخواست «کاهش پرز» برای آزمون خط مشتری؛ حجم نمونه 250 کیلوگرم.,,درحال بررسی,,کنترل کیفیت,PLM_REQUESTS
PDR-000514,C_172705,P_427361,2020-05-06,2020-05-06,تغییر دنیر,درخواست «تغییر دنیر» برای آزمون خط مشتری؛ حجم نمونه 500 کیلوگرم.,2020-05-31,نمونه تأیید,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,تحقیق,PLM_REQUESTS
PDR-000515,C_022240,P_298416,2022-06-17,2022-06-19,کاهش پرز,درخواست «کاهش پرز» برای آزمون خط مشتری؛ حجم نمونه 272 کیلوگرم.,2022-09-20,درحال توسعه,بررسی فنی ادامه دارد.,برنامه,PLM_REQUESTS
PDR-000516,C_603968,P_RARE_Product_Family_05,2022-02-25,2022-02-27,کاهش پرز,درخواست «کاهش پرز» برای آزمون خط مشتری؛ حجم نمونه 416 کیلوگرم.,,درحال بررسی,,کنترل کیفیت,PLM_REQUESTS
PDR-000517,C_762928,P_159680,2021-01-24,2021-01-25,تغییر تعداد فیلامنت,درخواست «تغییر تعداد فیلامنت» برای آزمون خط مشتری؛ حجم نمونه 267 کیلوگرم.,,درحال بررسی,,کنترل کیفیت,PLM_REQUESTS
PDR-000518,C_862106,P_850562,2021-01-08,2021-01-08,تغییر تعداد فیلامنت,درخواست «تغییر تعداد فیلامنت» برای آزمون خط مشتری؛ حجم نمونه 88 کیلوگرم.,2021-03-08,درحال توسعه,نمونه آزمایشی آماده شد.,تحقیق,PLM_REQUESTS
PDR-000519,C_749821,P_RARE_Product_Family_05,2021-11-21,2021-11-23,بهبود استحکام,درخواست «بهبود استحکام» برای آزمون خط مشتری؛ حجم نمونه 205 کیلوگرم.,2021-12-30,نمونه تأیید,بررسی فنی ادامه دارد.,برنامه,PLM_REQUESTS
PDR-000520,C_705572,P_RARE_Product_Family_03,2020-07-21,2020-07-21,بهبود شید رنگ,درخواست «بهبود شید رنگ» برای آزمون خط مشتری؛ حجم نمونه 192 کیلوگرم.,,درحال بررسی,,کنترل کیفیت,PLM_REQUESTS
PDR-000521,C_066978,P_190038,2022-03-12,2022-03-13,کاهش پرز,درخواست «کاهش پرز» برای آزمون خط مشتری؛ حجم نمونه 410 کیلوگرم.,2022-04-17,درحال توسعه,نمونه آزمایشی آماده شد.,کنترل کیفیت,PLM_REQUESTS
PDR-000522,C_527060,P_353119,2021-09-09,2021-09-11,تغییر تعداد فیلامنت,درخواست «تغییر تعداد فیلامنت» برای آزمون خط مشتری؛ حجم نمونه 489 کیلوگرم.,2021-11-04,فنی رد,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,کنترل کیفیت,PLM_REQUESTS
PDR-000523,C_317124,P_107385,2022-01-03,2022-01-03,بهبود شید رنگ,درخواست «بهبود شید رنگ» برای آزمون خط مشتری؛ حجم نمونه 318 کیلوگرم.,2022-03-19,نمونه تأیید,نمونه آزمایشی آماده شد.,کنترل کیفیت,PLM_REQUESTS
PDR-000524,C_398853,P_942851,2020-08-28,2020-08-30,بسته,درخواست «بسته,2020-09-24,نمونه تأیید,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,برنامه,PLM_REQUESTS
PDR-000525,C_010649,P_RARE_Product_Family_05,2021-11-02,2021-11-02,کاهش پرز,درخواست «کاهش پرز» برای آزمون خط مشتری؛ حجم نمونه 446 کیلوگرم.,2021-12-19,درحال توسعه,نمونه آزمایشی آماده شد.,تحقیق,PLM_REQUESTS
PDR-000526,C_317124,P_505807,2021-05-09,2021-05-10,بهبود استحکام,درخواست «بهبود استحکام» برای آزمون خط مشتری؛ حجم نمونه 409 کیلوگرم.,2021-07-15,فنی رد,با محدودیت فنی فعلی سازگار نبود.,کنترل کیفیت,PLM_REQUESTS
PDR-000527,C_519849,P_RARE_Product_Family_03,2020-12-10,2020-12-12,کاهش پرز,کاهش پرز و یکنواختی بهتر در فرایند بعدی مورد انتظار است. حجم نمونه پیشنهادی 473 کیلوگرم است.,2021-03-06,درحال توسعه,درخواست با محدودیت فنی فعلی سازگار نبود.,برنامه,PLM_REQUESTS
PDR-000528,C_950113,P_RARE_Product_Family_03,2021-09-06,2021-09-07,تغییر تعداد فیلامنت,تعداد فیلامنت متفاوت برای رسیدن به پوشش بهتر درخواست شد. حجم نمونه پیشنهادی 478 کیلوگرم است.,2021-10-15,نمونه تأیید,نتیجه بررسی فنی و برنامه اقدام ثبت شد.,کنترل کیفیت,PLM_REQUESTS
