customer_id,Product_id,complaint_text,severity,created_at,complaint_status,text_resolution
C_235625,P_334309,بر اساس تصاوير ارسالي مشتري حجم نخ بين بوبين‌ها متفاوت و در پارچه رگه ايجاد شده است. مشتري عکس ارسال نموده است.,بحرانی,2020-07-23,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. نتایج ثبت‌شده برای همبافت 1334402109 در محدوده الزام محصول قرار داشت و مغایرتی که ادعای مشتری را تأیید کند مشاهده نشد. با توجه به شرایط فرایند مصرف مشتری، شکایت پذیرفته نمی‌باشد؛ با این حال مشاوره تنظیمات فرایندی ارائه گردید.
C_155990,P_RARE_Product_Family_03,در همبافت 1334502126 سطح بعضي بوبين‌ها چرب و بعضي خشک است و اصطکاک متفاوت دارد.,زیاد,2020-08-13,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1334502126 مشخص گردید نوسان Oil Pick-up. موضوع به سرپرست سالن DTY اعلام و مقرر شد کالیبراسیون پمپ روغن و آزمون OPU. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_672256,P_RARE_Product_Family_03,در همبافت 1334502143 نقاط اتصال نخ کم است و فيلامنت‌ها در بافت از هم باز مي‌شوند.,متوسط,2020-05-07,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1334502143 مشخص گردید فشار هوای جت کمتر از ستینگ. موضوع به سرپرست سالن DTY اعلام و مقرر شد تنظیم فشار جت و اندازه‌گیری تعداد نقاط مینگل. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_465481,P_427325,بر اساس تصاوير ارسالي مشتري پرز و فيلامنت پارگي موجب توقف مکرر ماشين بافندگي شده است.,متوسط,2021-04-01,بسته‌شده,نمونه و سوابق تولید بررسی و نتیجه به مشتری اعلام شد.
C_317124,P_RARE_Product_Family_03,بر اساس تصاوير ارسالي مشتري نخ در بافت پيچيدگي و گيرکردن داشته و تنشن بوبين‌ها متفاوت است. مشتري عکس ارسال نموده است.,کم,2021-05-27,بسته‌شده,نمونه و سوابق تولید بررسی و نتیجه به مشتری اعلام شد.
C_746892,P_145878,در همبافت 1340102517 دانسيته بسته يکنواخت نيست و نخ از کناره بوبين خارج مي‌شود.,متوسط,2021-03-11,درحال بررسی,
C_672706,P_RARE_Product_Family_02,طبق اعلام مشتري حلقه‌هاي سطحي نخ يکنواخت نيست و ظاهر پارچه لکه‌اي شده است.,زیاد,2020-10-10,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. نتایج ثبت‌شده برای همبافت 1340102534+1340102551 در محدوده الزام محصول قرار داشت و مغایرتی که ادعای مشتری را تأیید کند مشاهده نشد. با توجه به شرایط فرایند مصرف مشتری، شکایت پذیرفته نمی‌باشد؛ با این حال مشاوره تنظیمات فرایندی ارائه گردید.
C_746892,P_967448,طبق اعلام مشتري در محصول ملانژ نسبت رنگ و شيد بين بسته‌ها متفاوت است.,متوسط,2020-06-27,بسته‌شده,نمونه و سوابق تولید بررسی و نتیجه به مشتری اعلام شد.
C_134962,P_RARE_Product_Family_03,طبق اعلام مشتري در پالت ارسالي چند بوبين فشرده و لبه بسته آسيب‌ديده است.,زیاد,2021-01-17,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. برای نتیجه‌گیری قطعی مقرر گردید دوک نمونه و تصاویر مربوط به همبافت 1340202585 ارسال شود. تا زمان دریافت نمونه و انجام آزمون تکمیلی، موضوع نیازمند بررسی باقی می‌ماند و اصلاح مهاربندی و بازبینی شیرینگ.
C_479796,P_334309,مشتري اعلام نموده است حلقه‌هاي سطحي نخ يکنواخت نيست و ظاهر پارچه لکه‌اي شده است.,زیاد,2022-03-13,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1340202602+1340202619 مشخص گردید نوسان فشار هوای جت ATY. موضوع به سرپرست سالن ATY اعلام و مقرر شد کالیبراسیون فشار جت و کنترل Loop Frequency. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_535756,P_192876,بر اساس تصاوير ارسالي مشتري حلقه‌هاي بلند و پرز شديد موجب گيرکردن نخ در گاید شده است.,زیاد,2020-12-08,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1340302636 مشخص گردید فشار یا تغذیه بیش از حد. موضوع به سرپرست سالن ATY اعلام و مقرر شد کاهش Overfeed و تفکیک بوبین‌های حلقه‌بلند. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_126481,P_989994,مشتري اعلام نموده است در محصول ملانژ نسبت رنگ و شيد بين بسته‌ها متفاوت است.,کم,2020-06-09,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1340402653 مشخص گردید اختلاف نسبت تغذیه اجزای رنگی. موضوع به سرپرست سالن ATY اعلام و مقرر شد کنترل نسبت Feed و تأیید نمونه اول تولید. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_997228,P_603156,مشتري اعلام نموده است نخ در مصرف صنعتي پارگي داشته و تحمل کشش مورد انتظار را ندارد.,کم,2021-08-27,درحال بررسی,
C_113139,P_184171,بر اساس تصاوير ارسالي مشتري نخ نسبت به نمونه تاييدشده کم‌حجم و زيردست آن متفاوت است.,متوسط,2021-03-21,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1340502687+1340502704 مشخص گردید Overfeed کمتر از ستینگ. موضوع به سرپرست سالن ATY اعلام و مقرر شد اصلاح Overfeed و مقایسه با نمونه شاهد. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_126481,P_386679,در همبافت 1340502721 در پالت ارسالي چند بوبين فشرده و لبه بسته آسيب‌ديده است. مشتري عکس ارسال نموده است.,متوسط,2020-06-14,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1340502721+1340502738 مشخص گردید چیدمان یا مهار نامناسب پالت. موضوع به سرپرست سالن ATY اعلام و مقرر شد اصلاح مهاربندی و بازبینی شیرینگ. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.
C_054476,P_645213,بر اساس تصاوير ارسالي مشتري در پالت ارسالي چند بوبين فشرده و لبه بسته آسيب‌ديده است. مشتري عکس ارسال نموده است.,زیاد,2022-07-10,بسته‌شده,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. نتایج ثبت‌شده برای همبافت 1340502755 در محدوده الزام محصول قرار داشت و مغایرتی که ادعای مشتری را تأیید کند مشاهده نشد. با توجه به شرایط فرایند مصرف مشتری، شکایت پذیرفته نمی‌باشد؛ با این حال مشاوره تنظیمات فرایندی ارائه گردید.
